date,equity,benchmark_equity,drawdown,state
1997-03-05,56830.85,18368.24,-0.0491,ON
1997-03-06,55839.23,18261.41,-0.0657,ON
1997-03-07,57341.96,18425.22,-0.0406,ON
1997-03-10,59137.36,18617.52,-0.0105,ON
1997-03-11,58187.16,18517.81,-0.0264,ON
1997-03-12,56642.92,18353.99,-0.0523,ON
1997-03-13,54005.33,18069.11,-0.0964,ON
1997-03-14,54835.51,18161.69,-0.0825,ON
1997-03-17,55287.14,18211.55,-0.075,ON
1997-03-18,53503.32,18015.69,-0.1048,ON
1997-03-19,52963.94,17955.15,-0.1138,ON
1997-03-20,52144.62,17862.57,-0.1275,ON
1997-03-21,52868.94,17945.27,-0.1154,ON
1997-03-24,55080.55,18195.5,-0.0784,ON
1997-03-25,53457.36,18016.76,-0.1056,ON
1997-03-26,54157.48,18095.42,-0.0939,ON
1997-03-27,49856.45,17616.39,-0.1658,ON
1997-03-31,46699.95,17244.62,-0.2186,ON
1997-04-01,47600.25,17355.43,-0.2036,ON
1997-04-02,45041.33,17044.43,-0.2464,ON
1997-04-03,45778.22,17137.38,-0.2341,ON
1997-04-04,47497.02,17351.86,-0.2053,ON
1997-04-07,48054.68,17419.77,-0.196,ON
1997-04-08,49090.14,17544.89,-0.1787,ON
1997-04-09,47889.95,17401.91,-0.1987,ON
1997-04-10,47358.68,17337.56,-0.2076,ON
1997-04-11,42847.43,16787.05,-0.2831,PAUSED
1997-04-14,42847.43,17012.26,-0.2831,PAUSED
1997-04-15,42847.43,17301.81,-0.2831,PAUSED
1997-04-16,42847.43,17502.0,-0.2831,PAUSED
1997-04-17,42847.43,17430.5,-0.2831,PAUSED
1997-04-18,42847.43,17516.3,-0.2831,PAUSED
1997-04-21,42847.43,17401.91,-0.2831,PAUSED
1997-04-22,42847.43,17784.4,-0.2831,PAUSED
1997-04-23,42847.43,17802.28,-0.2831,PAUSED
1997-04-24,42847.43,17712.91,-0.2831,PAUSED
1997-04-25,42847.43,17509.14,-0.2831,PAUSED
1997-04-28,42847.43,17680.74,-0.2831,PAUSED
1997-04-29,42847.43,18238.39,-0.2831,PAUSED
1997-04-30,42847.43,18324.19,-0.2831,PAUSED
1997-05-01,42847.43,18302.75,-0.2831,PAUSED
1997-05-02,42847.43,18631.63,-0.2831,PAUSED
1997-05-05,42847.43,19074.89,-0.2831,PAUSED
1997-05-06,42847.43,19060.59,-0.2831,PAUSED
1997-05-07,42847.43,18645.91,-0.2831,PAUSED
1997-05-08,42847.43,18774.62,-0.2831,PAUSED
1997-05-09,42847.43,18903.31,-0.2831,PAUSED
1997-05-12,42847.43,19217.88,-0.2831,PAUSED
1997-05-13,42847.43,19139.23,-0.2831,PAUSED
1997-05-14,42847.43,19174.99,-0.2831,PAUSED
1997-05-15,42847.43,19303.69,-0.2831,PAUSED
1997-05-16,42847.43,19039.14,-0.2831,PAUSED
1997-05-19,42847.43,19096.33,-0.2831,PAUSED
1997-05-20,42847.43,19325.13,-0.2831,PAUSED
1997-05-21,42847.43,19282.24,-0.2831,PAUSED
1997-05-22,42847.43,19217.88,-0.2831,PAUSED
1997-05-23,42847.43,19396.63,-0.2831,ON
1997-05-27,43368.6,19475.27,0.0,ON
1997-05-28,43344.68,19471.69,-0.0006,ON
1997-05-29,42580.74,19357.3,-0.0182,ON
1997-05-30,43406.43,19482.42,0.0,ON
1997-06-02,42833.03,19396.63,-0.0132,ON
1997-06-03,42406.69,19332.27,-0.023,ON
1997-06-04,42265.54,19310.83,-0.0263,ON
1997-06-05,42734.98,19382.32,-0.0155,ON
1997-06-06,45241.36,19761.24,0.0,ON
1997-06-09,45928.84,19861.34,0.0,ON
1997-06-10,46350.39,19922.1,0.0,ON
1997-06-11,46674.77,19968.58,0.0,ON
1997-06-12,49381.99,20354.65,0.0,ON
1997-06-13,50630.88,20526.24,0.0,ON
1997-06-16,50683.84,20533.4,0.0,ON
1997-06-17,50471.99,20504.79,-0.0042,ON
1997-06-18,49944.15,20433.31,-0.0146,ON
1997-06-19,51490.67,20644.21,0.0,ON
1997-06-20,50964.38,20573.88,-0.0102,ON
1997-06-23,47257.38,20075.05,-0.0822,ON
1997-06-24,50856.1,20584.63,-0.0123,ON
1997-06-25,49792.26,20441.1,-0.033,ON
1997-06-26,49057.93,20340.61,-0.0472,ON
1997-06-27,49629.09,20419.55,-0.0362,ON
1997-06-30,48634.85,20283.19,-0.0555,ON
1997-07-01,50338.66,20520.05,-0.0224,ON
1997-07-02,52821.22,20857.38,0.0,ON
1997-07-03,55002.37,21144.47,0.0,ON
1997-07-07,53322.05,20929.15,-0.0306,ON
1997-07-08,54995.27,21148.06,-0.0001,ON
1997-07-09,53175.41,20914.79,-0.0332,ON
1997-07-10,53887.1,21008.1,-0.0203,ON
1997-07-11,54439.42,21079.87,-0.0102,ON
1997-07-14,54939.88,21144.47,-0.0011,ON
1997-07-15,55779.0,21252.12,0.0,ON
1997-07-16,57983.11,21532.04,0.0,ON
1997-07-17,57113.43,21424.39,-0.015,ON
1997-07-18,53468.53,20968.63,-0.0779,ON
1997-07-21,53495.93,20972.22,-0.0774,ON
1997-07-22,57752.52,21528.46,-0.004,ON
1997-07-23,57608.13,21510.52,-0.0065,ON
1997-07-24,58415.44,21611.0,0.0,ON
1997-07-25,58299.05,21596.64,-0.002,ON
1997-07-28,58182.82,21582.29,-0.004,ON
1997-07-29,58763.3,21654.07,0.0,ON
1997-07-30,60866.87,21912.45,0.0,ON
1997-07-31,60687.34,21890.91,-0.0029,ON
1997-08-01,59971.01,21804.78,-0.0147,ON
1997-08-04,60444.9,21862.21,-0.0069,ON
1997-08-05,60563.99,21876.57,-0.005,ON
1997-08-06,62054.18,22056.0,0.0,ON
1997-08-07,60660.77,21890.91,-0.0225,ON
1997-08-08,56961.44,21445.91,-0.0821,ON
1997-08-11,58219.77,21603.83,-0.0618,ON
1997-08-12,55434.42,21259.31,-0.1067,ON
1997-08-13,54929.14,21194.71,-0.1148,ON
1997-08-14,55542.97,21273.66,-0.1049,ON
1997-08-15,50427.14,20620.52,-0.1874,ON
1997-08-18,53797.14,21079.87,-0.1331,ON
1997-08-19,55665.49,21323.9,-0.103,ON
1997-08-20,58194.88,21646.88,-0.0622,ON
1997-08-21,55126.9,21266.48,-0.1116,ON
1997-08-22,55071.1,21259.31,-0.1125,ON
1997-08-25,54457.48,21180.35,-0.1224,ON
1997-08-26,52049.25,20868.13,-0.1612,ON
1997-08-27,52989.19,20993.75,-0.1461,ON
1997-08-28,50570.72,20674.36,-0.1851,ON
1997-08-29,51176.39,20756.9,-0.1753,ON
1997-09-02,56166.51,21431.55,-0.0949,ON
1997-09-03,55263.8,21316.74,-0.1094,ON
1997-09-04,56324.29,21453.09,-0.0923,ON
1997-09-05,55843.82,21392.09,-0.1001,ON
1997-09-08,56574.56,21485.4,-0.0883,ON
1997-09-09,56659.46,21496.14,-0.0869,ON
1997-09-10,53140.8,21051.16,-0.1436,ON
1997-09-11,52325.48,20943.5,-0.1568,ON
1997-09-12,54853.93,21280.84,-0.116,ON
1997-09-15,54576.48,21244.96,-0.1205,ON
1997-09-16,58669.49,21776.06,-0.0545,ON
1997-09-17,58669.49,21776.06,-0.0545,ON
1997-09-18,59423.77,21869.38,-0.0424,ON
1997-09-19,59725.38,21906.38,-0.0375,ON
1997-09-22,60727.07,22028.84,-0.0214,ON
1997-09-23,59892.89,21927.98,-0.0348,ON
1997-09-24,58417.5,21747.92,-0.0586,ON
1997-09-25,57198.31,21596.63,-0.0783,ON
1997-09-26,58629.13,21776.71,-0.0552,ON
1997-09-29,60316.55,21985.63,-0.028,ON
1997-09-30,58419.2,21755.1,-0.0586,ON
1997-10-01,60740.58,22043.25,-0.0212,ON
1997-10-02,61752.86,22165.71,-0.0049,ON
1997-10-03,62686.08,22277.37,0.0,ON
1997-10-06,63932.73,22425.04,0.0,ON
1997-10-07,65719.48,22633.95,0.0,ON
1997-10-08,64339.01,22475.47,-0.021,ON
1997-10-09,63658.53,22396.24,-0.0314,ON
1997-10-10,63105.7,22331.4,-0.0398,ON
1997-10-13,63288.84,22353.01,-0.037,ON
1997-10-14,63350.05,22360.21,-0.0361,ON
1997-10-15,62921.34,22309.77,-0.0426,ON
1997-10-16,59934.93,21956.81,-0.088,ON
1997-10-17,58106.19,21733.5,-0.1158,ON
1997-10-20,60590.67,22043.25,-0.078,ON
1997-10-21,64125.18,22471.88,-0.0243,ON
1997-10-22,62860.8,22324.18,-0.0435,ON
1997-10-23,59148.89,21884.77,-0.1,ON
1997-10-24,57396.57,21668.66,-0.1266,ON
1997-10-27,44917.38,20098.25,-0.3165,PAUSED
1997-10-28,44917.38,21258.05,-0.3165,PAUSED
1997-10-29,44917.38,21200.43,-0.3165,PAUSED
1997-10-30,44917.38,20732.18,-0.3165,PAUSED
1997-10-31,44917.38,21222.04,-0.3165,PAUSED
1997-11-03,44917.38,21668.66,-0.3165,PAUSED
1997-11-04,44917.38,21668.66,-0.3165,PAUSED
1997-11-05,44917.38,21740.69,-0.3165,PAUSED
1997-11-06,44917.38,21657.86,-0.3165,PAUSED
1997-11-07,44917.38,21423.73,-0.3165,PAUSED
1997-11-10,44917.38,21294.07,-0.3165,PAUSED
1997-11-11,44917.38,21301.27,-0.3165,PAUSED
1997-11-12,44917.38,20861.85,-0.3165,PAUSED
1997-11-13,44917.38,21164.41,-0.3165,PAUSED
1997-11-14,44917.38,21452.55,-0.3165,PAUSED
1997-11-17,44917.38,21848.75,-0.3165,PAUSED
1997-11-18,44917.38,21711.88,-0.3165,PAUSED
1997-11-19,44917.38,21819.94,-0.3165,PAUSED
1997-11-20,44917.38,22151.3,-0.3165,PAUSED
1997-11-21,44917.38,22302.59,-0.3165,PAUSED
1997-11-24,44917.38,21899.17,-0.3165,PAUSED
1997-11-25,44917.38,21956.81,-0.3165,PAUSED
1997-11-26,44917.38,22021.64,-0.3165,PAUSED
1997-11-28,44917.38,22043.25,-0.3165,PAUSED
1997-12-01,44917.38,22612.33,-0.3165,PAUSED
1997-12-02,44917.38,22475.47,-0.3165,PAUSED
1997-12-03,44917.38,22540.32,-0.3165,PAUSED
1997-12-04,44917.38,22518.69,-0.3165,PAUSED
1997-12-05,44917.38,22806.84,-0.3165,PAUSED
1997-12-08,44917.38,22742.03,-0.3165,PAUSED
1997-12-09,44917.38,22605.14,-0.3165,ON
1997-12-10,43758.01,22410.65,-0.0258,ON
1997-12-11,41521.53,22028.84,-0.0756,ON
1997-12-12,41765.95,22072.07,-0.0702,ON
1997-12-15,43033.61,22295.38,-0.0419,ON
1997-12-16,43826.11,22432.24,-0.0243,ON
1997-12-17,43150.56,22316.98,-0.0393,ON
1997-12-18,41896.98,22100.87,-0.0672,ON
1997-12-19,40957.57,21935.69,-0.0882,ON
1997-12-22,41747.54,22076.72,-0.0706,ON
1997-12-23,39511.46,21682.56,-0.1204,ON
1997-12-24,39155.65,21617.47,-0.1283,ON
1997-12-26,39627.21,21704.25,-0.1178,ON
1997-12-29,41964.44,22130.96,-0.0657,ON
1997-12-30,43939.28,22478.12,-0.0218,ON
1997-12-31,43854.4,22463.65,-0.0237,ON
1998-01-02,44532.16,22579.37,-0.0086,ON
1998-01-05,44831.75,22630.01,-0.0019,ON
1998-01-06,42682.47,22268.37,-0.0498,ON
1998-01-07,43015.22,22326.24,-0.0423,ON
1998-01-08,41886.52,22130.96,-0.0675,ON
1998-01-09,37533.62,21364.34,-0.1644,ON
1998-01-12,39592.05,21754.89,-0.1186,ON
1998-01-13,41250.44,22058.64,-0.0816,ON
1998-01-14,41818.54,22159.91,-0.069,ON
1998-01-15,40774.33,21975.46,-0.0922,ON
1998-01-16,42525.62,22290.08,-0.0532,ON
1998-01-20,44595.32,22651.7,-0.0072,ON
1998-01-21,43313.84,22434.73,-0.0357,ON
1998-01-22,42161.88,22235.84,-0.0613,ON
1998-01-23,41976.73,22203.29,-0.0655,ON
1998-01-26,41894.68,22188.82,-0.0673,ON
1998-01-27,43164.65,22413.03,-0.039,ON
1998-01-28,44334.68,22615.54,-0.013,ON
1998-01-29,45057.74,22738.49,0.0,ON
1998-01-30,45143.75,22752.95,0.0,ON
1998-02-02,47382.25,23129.03,0.0,ON
1998-02-03,48449.03,23302.61,0.0,ON
1998-02-04,48268.57,23273.68,-0.0037,ON
1998-02-05,48178.47,23259.2,-0.0056,ON
1998-02-06,49796.55,23519.58,0.0,ON
1998-02-09,49291.18,23440.02,-0.0101,ON
1998-02-10,50705.58,23664.22,0.0,ON
1998-02-11,50566.13,23642.53,-0.0028,ON
1998-02-12,51215.87,23743.79,0.0,ON
1998-02-13,50326.52,23606.36,-0.0174,ON
1998-02-17,51066.65,23722.08,-0.0029,ON
1998-02-18,52467.86,23939.05,0.0,ON
1998-02-19,51635.58,23812.47,-0.0159,ON
1998-02-20,52788.41,23989.68,0.0,ON
1998-02-23,53409.05,24083.7,0.0,ON
1998-02-24,52157.98,23895.65,-0.0234,ON
1998-02-25,54099.76,24192.19,0.0,ON
1998-02-26,55021.55,24329.59,0.0,ON
1998-02-27,55021.55,24329.59,0.0,ON
1998-03-02,54678.16,24278.97,-0.0062,ON
1998-03-03,55606.6,24416.39,0.0,ON
1998-03-04,54519.38,24257.26,-0.0196,ON
1998-03-05,53007.81,24033.08,-0.0467,ON
1998-03-06,56214.11,24517.65,0.0,ON
1998-03-09,55617.02,24430.84,-0.0106,ON
1998-03-10,57197.7,24662.29,0.0,ON
1998-03-11,58002.86,24778.01,0.0,ON
1998-03-12,58713.82,24879.25,0.0,ON
1998-03-13,58048.32,24785.25,-0.0113,ON
1998-03-16,59928.41,25052.84,0.0,ON
1998-03-17,60447.4,25125.16,0.0,ON
1998-03-18,61126.04,25219.18,0.0,ON
1998-03-19,61599.26,25284.26,0.0,ON
1998-03-20,63190.54,25501.98,0.0,ON
1998-03-23,62759.18,25443.95,-0.0068,ON
1998-03-24,64369.26,25661.54,0.0,ON
1998-03-25,63659.72,25567.25,-0.011,ON
1998-03-26,63551.37,25552.75,-0.0127,ON
1998-03-27,62739.64,25443.95,-0.0253,ON
1998-03-30,62632.3,25429.44,-0.027,ON
1998-03-31,63275.44,25516.48,-0.017,ON
1998-04-01,64813.35,25723.21,0.0,ON
1998-04-02,66924.12,26002.45,0.0,ON
1998-04-03,67932.14,26133.0,0.0,ON
1998-04-06,66291.78,25922.66,-0.0241,ON
1998-04-07,64956.25,25748.58,-0.0438,ON
1998-04-08,63858.5,25603.53,-0.06,ON
1998-04-09,65378.05,25806.61,-0.0376,ON
1998-04-13,64826.7,25734.07,-0.0457,ON
1998-04-14,66471.15,25951.66,-0.0215,ON
1998-04-15,67028.52,26024.2,-0.0133,ON
1998-04-16,64674.6,25719.56,-0.048,ON
1998-04-17,67246.28,26060.46,-0.0101,ON
1998-04-20,67190.14,26053.21,-0.0109,ON
1998-04-21,68144.15,26176.51,0.0,ON
1998-04-22,68710.62,26249.05,0.0,ON
1998-04-23,66717.12,25995.19,-0.029,ON
1998-04-24,64594.87,25719.56,-0.0599,ON
1998-04-27,60933.48,25233.61,-0.1132,ON
1998-04-28,60670.74,25197.34,-0.117,ON
1998-04-29,61928.12,25371.41,-0.0987,ON
1998-04-30,65380.44,25842.87,-0.0485,ON
1998-05-01,67582.46,26133.0,-0.0164,ON
1998-05-04,67075.95,26067.72,-0.0238,ON
1998-05-05,65676.18,25886.39,-0.0442,ON
1998-05-06,63357.71,25581.78,-0.0779,ON
1998-05-07,61848.66,25378.68,-0.0999,ON
1998-05-08,64871.29,25792.1,-0.0559,ON
1998-05-11,64214.52,25705.06,-0.0654,ON
1998-05-12,66280.11,25980.68,-0.0354,ON
1998-05-13,66779.69,26045.96,-0.0281,ON
1998-05-14,65775.48,25915.4,-0.0427,ON
1998-05-15,64670.92,25770.34,-0.0588,ON
1998-05-18,63906.4,25668.79,-0.0699,ON
1998-05-19,65206.64,25842.87,-0.051,ON
1998-05-20,67073.35,26089.48,-0.0238,ON
1998-05-21,65786.72,25922.66,-0.0426,ON
1998-05-22,65013.66,25821.12,-0.0538,ON
1998-05-26,61890.8,25407.69,-0.0993,ON
1998-05-27,62155.8,25443.95,-0.0954,ON
1998-05-28,63006.22,25559.99,-0.083,ON
1998-05-29,61128.95,25306.14,-0.1103,ON
1998-06-01,61969.95,25422.19,-0.0981,ON
1998-06-02,62129.08,25443.95,-0.0958,ON
1998-06-03,59153.71,25037.78,-0.1391,ON
1998-06-04,62443.84,25501.98,-0.0912,ON
1998-06-05,66066.83,25995.19,-0.0385,ON
1998-06-08,65845.55,25966.17,-0.0417,ON
1998-06-09,66452.53,26045.96,-0.0329,ON
1998-06-10,65175.72,25879.14,-0.0514,ON
1998-06-11,61504.12,25393.19,-0.1049,ON
1998-06-12,63243.34,25632.54,-0.0796,ON
1998-06-15,58250.31,24957.98,-0.1522,ON
1998-06-16,60942.0,25342.41,-0.1131,ON
1998-06-17,64761.83,25871.9,-0.0575,ON
1998-06-18,63890.26,25755.84,-0.0702,ON
1998-06-19,62929.98,25626.8,-0.0841,ON
1998-06-22,63841.1,25750.47,-0.0709,ON
1998-06-23,66114.04,26056.07,-0.0378,ON
1998-06-24,68772.8,26405.35,0.0,ON
1998-06-25,68431.55,26361.68,-0.005,ON
1998-06-26,69281.44,26470.81,0.0,ON
1998-06-29,70024.29,26565.42,0.0,ON
1998-06-30,68585.79,26383.51,-0.0205,ON
1998-07-01,70969.09,26689.11,0.0,ON
1998-07-02,71375.39,26740.04,0.0,ON
1998-07-06,73531.2,27009.26,0.0,ON
1998-07-07,73115.25,26958.33,-0.0057,ON
1998-07-08,74713.65,27154.78,0.0,ON
1998-07-09,73212.03,26972.86,-0.0201,ON
1998-07-10,74397.17,27118.4,-0.0042,ON
1998-07-13,74457.07,27125.68,-0.0034,ON
1998-07-14,76973.58,27431.28,0.0,ON
1998-07-15,76544.83,27380.35,-0.0056,ON
1998-07-16,78131.49,27569.53,0.0,ON
1998-07-17,78440.64,27605.9,0.0,ON
1998-07-20,78440.64,27605.9,0.0,ON
1998-07-21,74347.13,27125.68,-0.0522,ON
1998-07-22,74347.13,27125.68,-0.0522,ON
1998-07-23,69919.79,26587.24,-0.1086,ON
1998-07-24,69747.64,26565.42,-0.1108,ON
1998-07-27,71237.69,26754.6,-0.0918,ON
1998-07-28,67634.17,26303.47,-0.1378,ON
1998-07-29,66848.36,26201.61,-0.1478,ON
1998-07-30,69855.62,26594.51,-0.1094,ON
1998-07-31,65383.53,26026.99,-0.1665,ON
1998-08-03,64560.79,25917.82,-0.1769,ON
1998-08-04,57057.22,24913.72,-0.2726,ON
1998-08-05,59406.8,25255.7,-0.2427,ON
1998-08-06,60176.91,25364.83,-0.2328,ON
1998-08-07,60487.72,25408.5,-0.2289,ON
1998-08-10,59448.25,25262.96,-0.2421,ON
1998-08-11,56777.35,24884.62,-0.2762,ON
1998-08-12,59665.96,25306.63,-0.2393,ON
1998-08-13,57504.43,25001.03,-0.2669,ON
1998-08-14,55496.1,24709.98,-0.2925,PAUSED
1998-08-17,55496.1,25233.86,-0.2925,PAUSED
1998-08-18,55496.1,25699.55,-0.2925,PAUSED
1998-08-19,55496.1,25634.07,-0.2925,PAUSED
1998-08-20,55496.1,25481.26,-0.2925,PAUSED
1998-08-21,55496.1,25277.52,-0.2925,PAUSED
1998-08-24,55496.1,25437.61,-0.2925,PAUSED
1998-08-25,55496.1,25495.8,-0.2925,PAUSED
1998-08-26,55496.1,25350.29,-0.2925,PAUSED
1998-08-27,55496.1,24156.98,-0.2925,PAUSED
1998-08-28,55496.1,24069.66,-0.2925,PAUSED
1998-08-31,55496.1,22352.49,-0.2925,PAUSED
1998-09-01,55496.1,23298.4,-0.2925,PAUSED
1998-09-02,55496.1,23131.06,-0.2925,PAUSED
1998-09-03,55496.1,22949.14,-0.2925,PAUSED
1998-09-04,55496.1,22759.96,-0.2925,PAUSED
1998-09-08,55496.1,23982.36,-0.2925,PAUSED
1998-09-09,55496.1,23400.28,-0.2925,PAUSED
1998-09-10,55496.1,22934.58,-0.2925,PAUSED
1998-09-11,55496.1,23676.76,-0.2925,PAUSED
1998-09-14,55496.1,24084.23,-0.2925,PAUSED
1998-09-15,55496.1,24229.75,-0.2925,PAUSED
1998-09-16,55496.1,24448.04,-0.2925,PAUSED
1998-09-17,55496.1,23749.52,-0.2925,PAUSED
1998-09-18,55496.1,23855.31,-0.2925,PAUSED
1998-09-21,55496.1,23840.71,-0.2925,PAUSED
1998-09-22,55496.1,24037.86,-0.2925,PAUSED
1998-09-23,55496.1,25001.72,-0.2925,PAUSED
1998-09-24,55496.1,24388.36,-0.2925,PAUSED
1998-09-25,55496.1,24359.15,-0.2925,PAUSED
1998-09-28,55496.1,24578.19,-0.2925,PAUSED
1998-09-29,55496.1,24519.77,-0.2925,PAUSED
1998-09-30,55496.1,23775.0,-0.2925,PAUSED
1998-10-01,55496.1,23088.61,-0.2925,PAUSED
1998-10-02,55496.1,23534.03,-0.2925,PAUSED
1998-10-05,55496.1,23059.41,-0.2925,PAUSED
1998-10-06,55496.1,23037.49,-0.2925,PAUSED
1998-10-07,55496.1,22694.31,-0.2925,PAUSED
1998-10-08,55496.1,22570.18,-0.2925,PAUSED
1998-10-09,55496.1,23022.89,-0.2925,PAUSED
1998-10-12,55496.1,23358.77,-0.2925,PAUSED
1998-10-13,55496.1,23278.46,-0.2925,PAUSED
1998-10-14,55496.1,23497.53,-0.2925,PAUSED
1998-10-15,55496.1,24760.74,-0.2925,PAUSED
1998-10-16,55496.1,24768.06,-0.2925,PAUSED
1998-10-19,55496.1,24855.67,-0.2925,PAUSED
1998-10-20,55496.1,25001.72,-0.2925,PAUSED
1998-10-21,55496.1,24914.09,-0.2925,PAUSED
1998-10-22,55496.1,25286.49,-0.2925,PAUSED
1998-10-23,55496.1,24965.21,-0.2925,PAUSED
1998-10-26,55496.1,25147.75,-0.2925,PAUSED
1998-10-27,55496.1,25001.72,-0.2925,PAUSED
1998-10-28,55496.1,24957.89,-0.2925,PAUSED
1998-10-29,55496.1,25563.96,-0.2925,PAUSED
1998-10-30,55496.1,25702.7,-0.2925,PAUSED
1998-11-02,55496.1,26140.8,-0.2925,PAUSED
1998-11-03,55496.1,25950.97,-0.2925,PAUSED
1998-11-04,55496.1,26228.43,-0.2925,PAUSED
1998-11-05,55496.1,26586.23,-0.2925,PAUSED
1998-11-06,55496.1,26666.54,-0.2925,PAUSED
1998-11-09,55496.1,26476.7,-0.2925,PAUSED
1998-11-10,55496.1,26403.67,-0.2925,PAUSED
1998-11-11,55496.1,26228.43,-0.2925,ON
1998-11-12,55310.68,26199.22,-0.0033,ON
1998-11-13,56929.38,26454.8,0.0,ON
1998-11-16,58202.1,26651.94,0.0,ON
1998-11-17,58202.1,26651.94,0.0,ON
1998-11-18,59254.43,26812.57,0.0,ON
1998-11-19,60803.67,27046.25,0.0,ON
1998-11-20,62182.53,27250.69,0.0,ON
1998-11-23,66581.41,27893.28,0.0,ON
1998-11-24,65326.4,27718.02,-0.0188,ON
1998-11-25,65326.4,27718.02,-0.0188,ON
1998-11-27,66772.0,27922.48,0.0,ON
1998-11-30,61114.48,27133.86,-0.0847,ON
1998-12-01,63482.76,27484.36,-0.0493,ON
1998-12-02,62926.2,27404.04,-0.0576,ON
1998-12-03,59807.61,26951.33,-0.1043,ON
1998-12-04,64522.84,27659.61,-0.0337,ON
1998-12-07,65442.51,27791.02,-0.0199,ON
1998-12-08,64565.76,27666.91,-0.033,ON
1998-12-09,64923.56,27718.02,-0.0277,ON
1998-12-10,62075.89,27312.77,-0.0703,ON
1998-12-11,62449.28,27367.53,-0.0647,ON
1998-12-14,57050.82,26578.93,-0.1456,ON
1998-12-15,61470.63,27265.3,-0.0794,ON
1998-12-16,61223.69,27228.79,-0.0831,ON
1998-12-17,64154.48,27663.27,-0.0392,ON
1998-12-18,64972.14,27780.79,-0.027,ON
1998-12-21,67696.42,28169.08,0.0,ON
1998-12-22,68594.32,28293.62,0.0,ON
1998-12-23,72910.44,28887.05,0.0,ON
1998-12-24,71967.33,28762.5,-0.0129,ON
1998-12-28,71417.46,28689.25,-0.0205,ON
1998-12-29,74809.59,29143.47,0.0,ON
1998-12-30,73004.36,28909.05,-0.0241,ON
1998-12-31,73004.36,28909.05,-0.0241,ON
1999-01-04,72504.79,28843.1,-0.0308,ON
1999-01-05,74990.83,29172.76,0.0,ON
1999-01-06,80414.66,29876.08,0.0,ON
1999-01-07,79231.52,29729.56,-0.0147,ON
1999-01-08,80988.75,29949.35,0.0,ON
1999-01-11,78670.83,29663.63,-0.0286,ON
1999-01-12,74415.67,29128.81,-0.0812,ON
1999-01-13,72843.54,28923.68,-0.1006,ON
1999-01-14,69024.29,28418.18,-0.1477,ON
1999-01-15,74415.91,29158.12,-0.0812,ON
1999-01-19,75874.33,29348.6,-0.0631,ON
1999-01-20,77692.48,29583.02,-0.0407,ON
1999-01-21,71516.35,28799.13,-0.117,ON
1999-01-22,71025.12,28733.19,-0.123,ON
1999-01-25,73198.27,29026.24,-0.0962,ON
1999-01-26,77189.03,29553.74,-0.0469,ON
1999-01-27,74490.92,29209.39,-0.0802,ON
1999-01-28,78246.47,29700.27,-0.0339,ON
1999-01-29,80041.31,29927.36,-0.0117,ON
1999-02-01,78630.58,29751.54,-0.0291,ON
1999-02-02,77178.42,29568.38,-0.047,ON
1999-02-03,79530.44,29868.75,-0.018,ON
1999-02-04,75960.72,29421.86,-0.0621,ON
1999-02-05,73350.46,29084.85,-0.0943,ON
1999-02-08,73793.91,29143.47,-0.0888,ON
1999-02-09,68840.9,28491.43,-0.15,ON
1999-02-10,70168.42,28674.58,-0.1336,ON
1999-02-11,75008.86,29333.93,-0.0738,ON
1999-02-12,72311.36,28982.29,-0.1071,ON
1999-02-16,70995.27,28806.46,-0.1234,ON
1999-02-17,70778.56,28777.15,-0.1261,ON
1999-02-18,72454.39,29004.27,-0.1054,ON
1999-02-19,73387.7,29128.81,-0.0939,ON
1999-02-22,79257.28,29905.39,-0.0214,ON
1999-02-23,79140.68,29890.72,-0.0228,ON
1999-02-24,74950.99,29363.25,-0.0746,ON
1999-02-25,72819.11,29084.85,-0.1009,ON
1999-02-26,71938.62,28967.63,-0.1117,ON
1999-03-01,72539.12,29048.23,-0.1043,ON
1999-03-02,70618.16,28791.81,-0.128,ON
1999-03-03,71750.33,28945.68,-0.1141,ON
1999-03-04,74474.17,29311.96,-0.0804,ON
1999-03-05,78969.46,29901.73,-0.0249,ON
1999-03-08,80507.58,30095.86,-0.0059,ON
1999-03-09,79919.68,30022.6,-0.0132,ON
1999-03-10,82025.85,30286.34,0.0,ON
1999-03-11,84763.97,30623.34,0.0,ON
1999-03-12,82330.53,30330.29,-0.0287,ON
1999-03-15,85850.56,30762.54,0.0,ON
1999-03-16,84869.19,30645.33,-0.0114,ON
1999-03-17,83773.58,30513.45,-0.0242,ON
1999-03-18,87816.43,31004.31,0.0,ON
1999-03-19,83338.38,30477.3,-0.051,ON
1999-03-22,83820.29,30536.05,-0.0455,ON
1999-03-23,76563.27,29654.79,-0.1281,ON
1999-03-24,77871.48,29823.7,-0.1132,ON
1999-03-25,82646.09,30433.23,-0.0589,ON
1999-03-26,80851.29,30212.93,-0.0793,ON
1999-03-29,85744.72,30822.46,-0.0236,ON
1999-03-30,84396.39,30660.9,-0.0389,ON
1999-03-31,80333.16,30168.85,-0.0852,ON
1999-04-01,82151.92,30396.53,-0.0645,ON
1999-04-05,87987.26,31116.23,0.0,ON
1999-04-06,87364.39,31042.8,-0.0071,ON
1999-04-07,89472.37,31292.48,0.0,ON
1999-04-08,92874.14,31689.06,0.0,ON
1999-04-09,92938.58,31696.39,0.0,ON
1999-04-12,95910.22,32034.21,0.0,ON
1999-04-13,94063.31,31828.59,-0.0193,ON
